id,sex,age,age_cat,race,priors_count,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,decile_score,score_text,two_year_recid,high_risk,sex_binary,is_african_american,charge_degree_binary
3777,Male,53,Greater than 45,Caucasian,0,F,Drug Possession,0,0,4,Low,0,0,1,0,1
1231,Male,29,25 - 45,African-American,2,M,Possession of Cannabis,0,0,6,Medium,0,0,1,1,0
6880,Male,32,25 - 45,African-American,2,F,Battery,0,0,6,Medium,0,0,1,1,1
2950,Female,27,25 - 45,African-American,1,M,Possession of Cannabis,0,0,2,Low,0,0,0,1,0
6366,Male,38,25 - 45,Hispanic,0,M,DUI,0,0,6,Medium,0,0,1,0,0
230,Female,35,25 - 45,African-American,3,F,Burglary,0,0,6,Medium,0,0,0,1,1
4877,Male,46,Greater than 45,African-American,2,F,Battery,0,0,2,Low,1,0,1,1,1
2109,Male,31,25 - 45,African-American,5,M,Possession of Cannabis,0,0,5,Medium,0,0,1,1,0
5415,Male,39,25 - 45,Caucasian,4,F,Burglary,0,0,10,High,1,1,1,0,1
149,Male,42,25 - 45,African-American,1,M,DUI,0,0,3,Low,0,0,1,1,0
5689,Male,31,25 - 45,Other,3,M,Possession of Cannabis,0,0,6,Medium,0,0,1,0,0
3248,Male,20,Less than 25,Other,1,F,Battery,0,0,7,Medium,0,0,1,0,1
3860,Male,26,25 - 45,African-American,5,M,Drug Possession,0,0,7,Medium,1,0,1,1,0
6725,Male,31,25 - 45,Other,0,M,Battery,0,0,1,Low,1,0,1,0,0
336,Male,24,Less than 25,African-American,3,M,Assault,0,0,6,Medium,1,0,1,1,0
4719,Male,22,Less than 25,Caucasian,2,F,Battery,0,0,3,Low,0,0,1,0,1
7172,Male,34,25 - 45,African-American,0,M,Robbery,0,0,8,High,0,1,1,1,0
6089,Male,23,Less than 25,Caucasian,1,F,Battery,0,0,6,Medium,1,0,1,0,1
716,Male,44,25 - 45,African-American,0,M,DUI,0,0,5,Medium,0,0,1,1,0
5671,Male,28,25 - 45,African-American,0,F,Battery,0,0,8,High,1,1,1,1,1
6734,Male,30,25 - 45,Caucasian,2,F,Theft,0,0,1,Low,1,0,1,0,1
7031,Male,18,Less than 25,Caucasian,1,F,Possession of Cannabis,0,0,2,Low,0,0,1,0,1
2958,Male,46,Greater than 45,African-American,0,M,Battery,0,0,7,Medium,0,0,1,1,0
7213,Female,30,25 - 45,African-American,0,M,Possession of Cannabis,0,0,2,Low,0,0,0,1,0
2535,Male,36,25 - 45,African-American,1,M,Battery,0,0,7,Medium,1,0,1,1,0
4332,Male,42,25 - 45,African-American,1,F,Possession of Cannabis,0,0,8,High,0,1,1,1,1
1664,Female,18,Less than 25,African-American,0,M,Robbery,0,0,8,High,1,1,0,1,0
1058,Male,27,25 - 45,Caucasian,5,M,Battery,0,0,7,Medium,0,0,1,0,0
5709,Male,24,Less than 25,African-American,7,M,Burglary,4,0,10,High,1,1,1,1,0
1797,Male,56,Greater than 45,Caucasian,0,F,Assault,0,0,10,High,0,1,1,0,1
3758,Male,54,Greater than 45,Other,1,F,Assault,0,0,5,Medium,1,0,1,0,1
7189,Female,40,25 - 45,Hispanic,1,M,Possession of Cannabis,0,0,10,High,0,1,0,0,0
3780,Male,30,25 - 45,African-American,5,M,Theft,0,0,9,High,1,1,1,1,0
4173,Male,41,25 - 45,African-American,1,M,Robbery,0,0,7,Medium,1,0,1,1,0
6381,Male,36,25 - 45,Caucasian,0,M,Battery,0,0,1,Low,0,0,1,0,0
5266,Male,31,25 - 45,African-American,0,F,Drug Possession,0,0,5,Medium,1,0,1,1,1
6677,Male,42,25 - 45,African-American,1,F,Theft,0,0,6,Medium,1,0,1,1,1
537,Male,41,25 - 45,Caucasian,0,F,Battery,0,0,5,Medium,0,0,1,0,1
5164,Male,31,25 - 45,African-American,2,F,DUI,0,0,4,Low,0,0,1,1,1
5745,Male,34,25 - 45,African-American,2,F,Burglary,0,0,6,Medium,1,0,1,1,1
4986,Male,18,Less than 25,African-American,0,F,Assault,0,0,5,Medium,1,0,1,1,1
1135,Male,38,25 - 45,Caucasian,0,F,Burglary,0,0,1,Low,1,0,1,0,1
6850,Female,22,Less than 25,African-American,0,F,Battery,0,0,9,High,0,1,0,1,1
170,Male,39,25 - 45,African-American,5,F,Theft,0,0,10,High,1,1,1,1,1
1953,Male,18,Less than 25,African-American,7,M,Possession of Cannabis,0,0,2,Low,1,0,1,1,0
3789,Male,29,25 - 45,Caucasian,0,M,Battery,0,0,4,Low,1,0,1,0,0
2127,Male,20,Less than 25,African-American,0,F,Burglary,0,0,4,Low,1,0,1,1,1
1246,Male,18,Less than 25,Caucasian,1,F,Drug Possession,0,0,5,Medium,1,0,1,0,1
5488,Male,26,25 - 45,African-American,5,M,Drug Possession,0,0,7,Medium,1,0,1,1,0
5154,Male,40,25 - 45,African-American,0,F,Drug Possession,0,1,4,Low,0,0,1,1,1
2261,Male,47,Greater than 45,Caucasian,0,M,Theft,0,0,5,Medium,0,0,1,0,0
4039,Male,18,Less than 25,African-American,0,F,Possession of Cannabis,0,0,3,Low,1,0,1,1,1
1050,Male,27,25 - 45,African-American,0,F,Battery,0,3,8,High,1,1,1,1,1
1877,Male,55,Greater than 45,Caucasian,3,F,Battery,0,0,8,High,1,1,1,0,1
4924,Male,51,Greater than 45,Caucasian,0,F,Burglary,0,0,1,Low,0,0,1,0,1
6712,Male,33,25 - 45,African-American,0,F,Theft,0,0,10,High,0,1,1,1,1
5542,Female,18,Less than 25,Caucasian,0,F,Drug Possession,0,0,6,Medium,1,0,0,0,1
50,Male,41,25 - 45,Caucasian,5,M,DUI,0,0,1,Low,0,0,1,0,0
6910,Male,42,25 - 45,Hispanic,1,F,Burglary,0,0,1,Low,0,0,1,0,1
3761,Male,46,Greater than 45,Caucasian,1,F,Drug Possession,0,0,8,High,1,1,1,0,1
3685,Male,32,25 - 45,African-American,0,M,Robbery,0,0,7,Medium,0,0,1,1,0
3808,Male,39,25 - 45,African-American,5,F,Theft,0,0,8,High,0,1,1,1,1
1481,Male,49,Greater than 45,Other,1,M,Battery,0,0,3,Low,0,0,1,0,0
5778,Male,43,25 - 45,Caucasian,1,F,Drug Possession,0,0,4,Low,0,0,1,0,1
5909,Female,37,25 - 45,Caucasian,0,M,Possession of Cannabis,0,0,1,Low,1,0,0,0,0
1002,Male,36,25 - 45,Caucasian,0,F,Battery,0,0,4,Low,0,0,1,0,1
6246,Male,38,25 - 45,African-American,3,F,Assault,0,0,8,High,1,1,1,1,1
3239,Male,42,25 - 45,Caucasian,1,F,Assault,0,0,3,Low,1,0,1,0,1
6914,Male,34,25 - 45,Caucasian,0,F,Battery,0,0,8,High,1,1,1,0,1
4184,Male,36,25 - 45,Caucasian,1,M,Drug Possession,3,0,4,Low,0,0,1,0,0
1104,Female,27,25 - 45,Caucasian,0,F,Robbery,0,0,5,Medium,1,0,0,0,1
3837,Female,26,25 - 45,Caucasian,4,M,Assault,0,0,1,Low,0,0,0,0,0
5766,Male,31,25 - 45,African-American,2,M,Theft,0,0,4,Low,0,0,1,1,0
6759,Male,41,25 - 45,Hispanic,1,F,Battery,0,0,7,Medium,0,0,1,0,1
3938,Male,24,Less than 25,African-American,0,F,Burglary,0,0,10,High,1,1,1,1,1
3378,Male,36,25 - 45,Caucasian,0,M,Drug Possession,0,0,6,Medium,0,0,1,0,0
2025,Female,24,Less than 25,Caucasian,2,F,Possession of Cannabis,0,0,5,Medium,0,0,0,0,1
4468,Male,26,25 - 45,African-American,2,F,Battery,0,0,7,Medium,1,0,1,1,1
6256,Male,36,25 - 45,Caucasian,0,F,Theft,0,0,3,Low,0,0,1,0,1
2338,Male,36,25 - 45,Caucasian,0,F,Assault,0,0,1,Low,0,0,1,0,1
4933,Male,45,Greater than 45,African-American,0,M,Possession of Cannabis,0,0,10,High,1,1,1,1,0
2026,Female,24,Less than 25,African-American,4,M,Assault,0,0,9,High,0,1,0,1,0
462,Male,34,25 - 45,African-American,2,F,Theft,0,1,7,Medium,0,0,1,1,1
3345,Male,50,Greater than 45,Caucasian,0,F,Battery,0,0,4,Low,1,0,1,0,1
2567,Male,43,25 - 45,Hispanic,0,M,DUI,0,1,9,High,0,1,1,0,0
1993,Male,34,25 - 45,African-American,1,F,Assault,0,0,4,Low,0,0,1,1,1
6520,Male,59,Greater than 45,African-American,2,F,Burglary,0,1,9,High,0,1,1,1,1
2192,Male,54,Greater than 45,Hispanic,3,M,Burglary,0,0,5,Medium,0,0,1,0,0
5580,Male,19,Less than 25,Other,0,F,Battery,0,0,5,Medium,0,0,1,0,1
3941,Male,36,25 - 45,Hispanic,2,M,Battery,0,0,6,Medium,1,0,1,0,0
7004,Male,28,25 - 45,African-American,1,F,Assault,0,0,3,Low,0,0,1,1,1
6913,Male,23,Less than 25,African-American,1,F,Burglary,0,0,7,Medium,1,0,1,1,1
927,Male,19,Less than 25,African-American,3,M,Battery,0,0,5,Medium,0,0,1,1,0
3216,Male,23,Less than 25,African-American,3,M,Burglary,0,0,6,Medium,0,0,1,1,0
1881,Male,58,Greater than 45,Hispanic,0,F,Possession of Cannabis,0,0,4,Low,1,0,1,0,1
6098,Male,34,25 - 45,Caucasian,1,M,Assault,0,0,3,Low,0,0,1,0,0
5313,Male,37,25 - 45,African-American,2,F,Theft,0,0,1,Low,0,0,1,1,1
2659,Male,24,Less than 25,Caucasian,1,F,Possession of Cannabis,0,0,2,Low,0,0,1,0,1
665,Male,41,25 - 45,Hispanic,0,F,Fraud,3,0,5,Medium,1,0,1,0,1
1450,Male,35,25 - 45,Caucasian,0,F,Burglary,0,0,8,High,1,1,1,0,1
5871,Male,26,25 - 45,African-American,1,F,Burglary,0,0,10,High,0,1,1,1,1
2035,Male,47,Greater than 45,African-American,0,M,Theft,0,0,7,Medium,1,0,1,1,0
2150,Male,37,25 - 45,African-American,2,F,DUI,0,0,4,Low,0,0,1,1,1
5204,Male,31,25 - 45,Caucasian,0,M,Robbery,0,0,1,Low,0,0,1,0,0
2250,Female,30,25 - 45,Caucasian,0,F,Burglary,0,0,4,Low,0,0,0,0,1
4002,Female,18,Less than 25,African-American,2,M,Burglary,0,0,10,High,0,1,0,1,0
2303,Male,23,Less than 25,Caucasian,0,F,Battery,0,0,4,Low,1,0,1,0,1
2699,Male,44,25 - 45,African-American,0,F,Possession of Cannabis,0,0,5,Medium,0,0,1,1,1
6205,Female,35,25 - 45,African-American,1,F,Battery,0,0,6,Medium,1,0,0,1,1
2116,Male,25,25 - 45,Caucasian,1,M,Burglary,0,0,2,Low,0,0,1,0,0
2614,Male,32,25 - 45,African-American,2,M,Possession of Cannabis,0,0,3,Low,0,0,1,1,0
4936,Female,26,25 - 45,African-American,4,F,Drug Possession,0,0,6,Medium,1,0,0,1,1
3429,Male,32,25 - 45,Caucasian,0,F,Theft,0,0,1,Low,0,0,1,0,1
533,Male,24,Less than 25,Caucasian,2,F,Burglary,0,0,7,Medium,1,0,1,0,1
1441,Male,35,25 - 45,African-American,10,M,Battery,0,0,8,High,0,1,1,1,0
6422,Male,32,25 - 45,Native American,2,M,Drug Possession,0,0,5,Medium,0,0,1,0,0
45,Male,43,25 - 45,African-American,0,F,Drug Possession,0,0,3,Low,0,0,1,1,1
6368,Male,26,25 - 45,African-American,1,F,Possession of Cannabis,0,0,8,High,0,1,1,1,1
1729,Female,57,Greater than 45,Caucasian,0,F,Drug Possession,0,0,1,Low,0,0,0,0,1
4150,Female,49,Greater than 45,Other,1,F,Assault,0,2,7,Medium,0,0,0,0,1
902,Male,36,25 - 45,Caucasian,1,F,Burglary,0,0,5,Medium,1,0,1,0,1
7125,Male,18,Less than 25,Caucasian,0,M,Assault,0,0,10,High,0,1,1,0,0
407,Male,51,Greater than 45,African-American,1,F,Possession of Cannabis,0,0,1,Low,1,0,1,1,1
5593,Male,25,25 - 45,African-American,0,M,Theft,0,0,5,Medium,0,0,1,1,0
5446,Male,18,Less than 25,African-American,5,F,Theft,1,0,8,High,1,1,1,1,1
2653,Male,30,25 - 45,Hispanic,1,M,Burglary,0,0,1,Low,1,0,1,0,0
5867,Male,36,25 - 45,African-American,1,F,Assault,0,0,4,Low,0,0,1,1,1
6863,Male,28,25 - 45,Caucasian,1,F,Possession of Cannabis,1,0,5,Medium,0,0,1,0,1
2360,Male,23,Less than 25,Caucasian,0,M,Robbery,0,0,5,Medium,0,0,1,0,0
2640,Male,39,25 - 45,African-American,3,M,Burglary,0,3,10,High,1,1,1,1,0
72,Male,46,Greater than 45,African-American,5,F,Theft,0,0,5,Medium,1,0,1,1,1
2524,Male,52,Greater than 45,Caucasian,0,F,Possession of Cannabis,0,0,7,Medium,1,0,1,0,1
1170,Male,18,Less than 25,African-American,2,F,Battery,0,0,6,Medium,1,0,1,1,1
4235,Male,33,25 - 45,African-American,2,M,Possession of Cannabis,0,0,6,Medium,0,0,1,1,0
1039,Male,55,Greater than 45,Caucasian,0,F,Burglary,0,0,6,Medium,1,0,1,0,1
5284,Male,48,Greater than 45,Hispanic,0,M,Theft,0,0,6,Medium,0,0,1,0,0
251,Male,27,25 - 45,Hispanic,0,F,Possession of Cannabis,0,0,3,Low,0,0,1,0,1
3224,Male,23,Less than 25,Hispanic,0,M,Drug Possession,0,0,4,Low,1,0,1,0,0
2743,Male,34,25 - 45,African-American,0,F,Burglary,1,0,4,Low,0,0,1,1,1
5143,Female,26,25 - 45,Caucasian,4,F,Possession of Cannabis,0,0,7,Medium,0,0,0,0,1
3283,Male,52,Greater than 45,African-American,2,F,Assault,0,0,5,Medium,0,0,1,1,1
362,Male,19,Less than 25,African-American,6,F,DUI,0,0,10,High,0,1,1,1,1
2723,Male,26,25 - 45,African-American,1,M,Robbery,3,0,5,Medium,0,0,1,1,0
3756,Male,35,25 - 45,African-American,1,F,Drug Possession,4,0,3,Low,0,0,1,1,1
3471,Male,37,25 - 45,African-American,1,F,Burglary,0,0,3,Low,0,0,1,1,1
5239,Male,27,25 - 45,Caucasian,2,M,Battery,0,0,1,Low,0,0,1,0,0
6350,Female,28,25 - 45,African-American,2,M,Possession of Cannabis,0,0,6,Medium,0,0,0,1,0
5349,Male,60,Greater than 45,African-American,4,M,Theft,0,0,6,Medium,1,0,1,1,0
325,Male,49,Greater than 45,African-American,0,F,Possession of Cannabis,0,0,5,Medium,0,0,1,1,1
7047,Male,55,Greater than 45,Hispanic,2,M,Assault,0,0,5,Medium,0,0,1,0,0
1857,Male,40,25 - 45,African-American,0,F,Battery,0,0,8,High,0,1,1,1,1
5805,Male,23,Less than 25,Caucasian,0,M,Assault,0,0,1,Low,0,0,1,0,0
94,Female,47,Greater than 45,Caucasian,0,M,Theft,0,1,1,Low,1,0,0,0,0
2254,Male,41,25 - 45,Other,0,F,Possession of Cannabis,0,0,2,Low,1,0,1,0,1
554,Male,41,25 - 45,African-American,4,F,DUI,0,2,7,Medium,1,0,1,1,1
4042,Male,18,Less than 25,African-American,0,F,Burglary,0,1,9,High,1,1,1,1,1
6074,Male,50,Greater than 45,Caucasian,0,F,Burglary,0,1,7,Medium,0,0,1,0,1
7090,Male,38,25 - 45,African-American,4,F,Possession of Cannabis,0,0,8,High,1,1,1,1,1
4718,Male,48,Greater than 45,African-American,2,M,Battery,0,0,6,Medium,1,0,1,1,0
5840,Female,34,25 - 45,African-American,0,M,Possession of Cannabis,0,0,10,High,0,1,0,1,0
5163,Male,41,25 - 45,African-American,3,F,Battery,0,0,4,Low,0,0,1,1,1
417,Female,48,Greater than 45,Asian,0,F,Battery,0,0,7,Medium,0,0,0,0,1
6982,Male,26,25 - 45,African-American,6,M,Theft,0,0,10,High,0,1,1,1,0
4854,Male,30,25 - 45,African-American,0,M,Drug Possession,0,0,8,High,1,1,1,1,0
6551,Male,24,Less than 25,African-American,0,F,Theft,0,0,10,High,1,1,1,1,1
934,Male,40,25 - 45,Caucasian,2,M,DUI,0,2,5,Medium,0,0,1,0,0
1964,Male,34,25 - 45,African-American,9,M,Battery,0,0,4,Low,1,0,1,1,0
4072,Male,32,25 - 45,Caucasian,4,M,Theft,0,0,1,Low,1,0,1,0,0
4337,Male,38,25 - 45,Hispanic,3,M,Possession of Cannabis,0,0,3,Low,1,0,1,0,0
3728,Female,53,Greater than 45,Caucasian,0,F,Burglary,0,0,6,Medium,0,0,0,0,1
4555,Female,41,25 - 45,African-American,0,F,Burglary,0,0,6,Medium,1,0,0,1,1
3388,Male,35,25 - 45,Native American,3,M,Battery,0,0,2,Low,0,0,1,0,0
3834,Female,40,25 - 45,African-American,3,F,Battery,0,0,7,Medium,0,0,0,1,1
4333,Female,44,25 - 45,African-American,0,M,Possession of Cannabis,0,0,5,Medium,0,0,0,1,0
2776,Male,61,Greater than 45,Caucasian,0,F,Assault,0,0,1,Low,0,0,1,0,1
4939,Male,26,25 - 45,Caucasian,2,F,Battery,0,0,6,Medium,0,0,1,0,1
4031,Male,34,25 - 45,African-American,4,M,Assault,0,0,7,Medium,0,0,1,1,0
6877,Male,37,25 - 45,Native American,0,F,Theft,0,0,1,Low,1,0,1,0,1
4388,Male,33,25 - 45,Hispanic,2,M,Theft,0,2,6,Medium,0,0,1,0,0
4296,Male,40,25 - 45,African-American,0,M,Battery,0,0,5,Medium,1,0,1,1,0
6189,Male,33,25 - 45,Hispanic,4,F,Battery,0,0,5,Medium,1,0,1,0,1
6114,Male,36,25 - 45,African-American,0,F,Burglary,0,0,9,High,0,1,1,1,1
1326,Female,35,25 - 45,Caucasian,1,F,Assault,0,0,5,Medium,0,0,0,0,1
1923,Female,31,25 - 45,Caucasian,0,F,Battery,0,0,1,Low,1,0,0,0,1
30,Male,27,25 - 45,African-American,6,F,Robbery,0,0,8,High,1,1,1,1,1
4273,Female,25,25 - 45,Caucasian,0,M,Battery,0,0,2,Low,0,0,0,0,0
2938,Male,38,25 - 45,African-American,1,F,Battery,0,0,3,Low,1,0,1,1,1
6641,Female,34,25 - 45,Caucasian,1,M,Assault,0,0,1,Low,0,0,0,0,0
3131,Male,44,25 - 45,Caucasian,0,M,Robbery,0,0,4,Low,1,0,1,0,0
5558,Male,29,25 - 45,Caucasian,3,M,Burglary,0,0,6,Medium,0,0,1,0,0
5865,Male,37,25 - 45,African-American,0,F,Possession of Cannabis,0,0,10,High,0,1,1,1,1
6241,Male,42,25 - 45,African-American,2,F,Possession of Cannabis,0,0,9,High,0,1,1,1,1
2522,Male,30,25 - 45,Caucasian,1,F,Drug Possession,0,0,8,High,0,1,1,0,1
2414,Male,41,25 - 45,Other,0,M,Battery,0,0,7,Medium,0,0,1,0,0
707,Female,44,25 - 45,African-American,5,F,Assault,0,0,3,Low,1,0,0,1,1
2593,Male,59,Greater than 45,African-American,0,F,Battery,0,0,3,Low,0,0,1,1,1
3630,Male,32,25 - 45,Caucasian,0,M,Possession of Cannabis,0,0,5,Medium,0,0,1,0,0
6266,Male,22,Less than 25,Caucasian,0,F,Drug Possession,0,0,6,Medium,0,0,1,0,1
4284,Male,39,25 - 45,African-American,0,F,Assault,0,0,6,Medium,0,0,1,1,1
2326,Female,44,25 - 45,Caucasian,0,F,Burglary,0,0,2,Low,0,0,0,0,1
2213,Female,38,25 - 45,Hispanic,0,M,Battery,0,0,3,Low,0,0,0,0,0
6262,Male,51,Greater than 45,Caucasian,4,F,Theft,0,1,5,Medium,1,0,1,0,1
4229,Male,49,Greater than 45,Caucasian,0,M,Burglary,0,3,5,Medium,1,0,1,0,0
6096,Male,25,25 - 45,African-American,4,F,Burglary,0,0,6,Medium,1,0,1,1,1
4516,Male,18,Less than 25,African-American,0,M,Burglary,0,0,5,Medium,1,0,1,1,0
2936,Male,18,Less than 25,Caucasian,2,F,Theft,0,2,9,High,0,1,1,0,1
5946,Male,29,25 - 45,Caucasian,4,F,Possession of Cannabis,0,0,5,Medium,0,0,1,0,1
4602,Female,21,Less than 25,Hispanic,0,M,Robbery,0,0,4,Low,1,0,0,0,0
856,Male,66,Greater than 45,Caucasian,1,M,Assault,0,0,6,Medium,1,0,1,0,0
1033,Male,41,25 - 45,African-American,0,M,Battery,0,0,10,High,0,1,1,1,0
288,Female,18,Less than 25,Caucasian,2,F,Assault,0,0,6,Medium,1,0,0,0,1
3230,Male,37,25 - 45,African-American,4,F,Drug Possession,3,0,10,High,1,1,1,1,1
2356,Male,50,Greater than 45,Other,5,F,Drug Possession,0,0,2,Low,0,0,1,0,1
6977,Male,25,25 - 45,African-American,0,F,Battery,0,0,3,Low,0,0,1,1,1
4353,Male,28,25 - 45,Hispanic,1,F,Robbery,0,0,6,Medium,1,0,1,0,1
5445,Male,44,25 - 45,Caucasian,2,M,Burglary,0,0,3,Low,1,0,1,0,0
6828,Male,44,25 - 45,African-American,2,M,Theft,0,0,8,High,0,1,1,1,0
1278,Male,42,25 - 45,African-American,3,F,Assault,0,0,10,High,0,1,1,1,1
4552,Male,41,25 - 45,Caucasian,0,F,Drug Possession,0,0,5,Medium,0,0,1,0,1
3434,Male,33,25 - 45,African-American,10,F,Battery,0,0,8,High,0,1,1,1,1
5806,Male,47,Greater than 45,Caucasian,0,M,Battery,0,0,1,Low,0,0,1,0,0
7066,Male,50,Greater than 45,African-American,2,F,Assault,0,0,7,Medium,1,0,1,1,1
4660,Male,30,25 - 45,African-American,4,M,Burglary,0,0,4,Low,0,0,1,1,0
3500,Female,25,25 - 45,Caucasian,0,F,Battery,0,0,4,Low,0,0,0,0,1
1468,Male,54,Greater than 45,Other,0,M,Battery,0,0,1,Low,0,0,1,0,0
6409,Male,23,Less than 25,Caucasian,0,F,Battery,0,0,7,Medium,0,0,1,0,1
738,Male,32,25 - 45,African-American,1,F,Possession of Cannabis,4,0,6,Medium,0,0,1,1,1
3565,Male,39,25 - 45,African-American,0,F,Battery,0,0,7,Medium,1,0,1,1,1
1188,Male,43,25 - 45,African-American,7,F,Assault,0,0,9,High,0,1,1,1,1
1927,Female,28,25 - 45,Caucasian,0,F,Battery,0,0,4,Low,1,0,0,0,1
5559,Male,47,Greater than 45,Caucasian,0,F,Possession of Cannabis,0,0,4,Low,0,0,1,0,1
1112,Female,18,Less than 25,African-American,2,F,Possession of Cannabis,0,3,10,High,1,1,0,1,1
1925,Male,51,Greater than 45,Hispanic,5,M,DUI,0,1,7,Medium,0,0,1,0,0
6020,Male,41,25 - 45,African-American,2,M,Burglary,0,0,7,Medium,0,0,1,1,0
4780,Female,18,Less than 25,Caucasian,0,F,Theft,0,0,4,Low,0,0,0,0,1
6178,Male,32,25 - 45,African-American,2,F,Theft,0,0,7,Medium,1,0,1,1,1
3857,Male,29,25 - 45,Caucasian,0,F,Theft,0,0,5,Medium,0,0,1,0,1
3276,Male,24,Less than 25,African-American,0,M,Battery,0,0,4,Low,0,0,1,1,0
4460,Female,30,25 - 45,African-American,7,F,Burglary,0,0,3,Low,1,0,0,1,1
6430,Male,49,Greater than 45,African-American,0,F,Battery,0,0,9,High,0,1,1,1,1
6618,Male,57,Greater than 45,Other,2,M,Possession of Cannabis,0,0,1,Low,1,0,1,0,0
1466,Male,47,Greater than 45,Caucasian,1,M,Burglary,0,0,1,Low,0,0,1,0,0
2855,Male,25,25 - 45,Caucasian,5,M,Theft,1,0,9,High,0,1,1,0,0
7118,Male,38,25 - 45,Caucasian,1,M,DUI,0,2,3,Low,1,0,1,0,0
1656,Male,21,Less than 25,Other,0,F,Burglary,4,0,6,Medium,1,0,1,0,1
5881,Male,39,25 - 45,African-American,3,F,Battery,0,0,9,High,1,1,1,1,1
1330,Male,26,25 - 45,African-American,1,F,Possession of Cannabis,0,0,7,Medium,1,0,1,1,1
4145,Male,31,25 - 45,African-American,1,F,Burglary,0,0,4,Low,1,0,1,1,1
717,Female,39,25 - 45,Caucasian,0,F,Fraud,0,0,5,Medium,0,0,0,0,1
5152,Male,18,Less than 25,African-American,0,F,Theft,0,0,7,Medium,1,0,1,1,1
5316,Female,29,25 - 45,African-American,8,F,Battery,0,0,6,Medium,0,0,0,1,1
5697,Male,24,Less than 25,Caucasian,0,M,Burglary,0,0,4,Low,1,0,1,0,0
2399,Male,29,25 - 45,African-American,0,F,Battery,0,0,4,Low,1,0,1,1,1
2667,Male,35,25 - 45,African-American,2,F,Theft,0,0,3,Low,0,0,1,1,1
933,Male,39,25 - 45,Caucasian,1,M,Battery,0,0,4,Low,0,0,1,0,0
519,Male,26,25 - 45,Hispanic,1,F,Battery,2,3,4,Low,0,0,1,0,1
1495,Male,33,25 - 45,African-American,1,M,Battery,0,0,8,High,0,1,1,1,0
5769,Male,56,Greater than 45,Hispanic,1,M,Battery,0,0,6,Medium,0,0,1,0,0
2045,Male,54,Greater than 45,Caucasian,0,F,Drug Possession,0,0,3,Low,1,0,1,0,1
439,Male,48,Greater than 45,Hispanic,4,M,Theft,0,0,5,Medium,1,0,1,0,0
3218,Male,46,Greater than 45,Hispanic,4,M,Possession of Cannabis,0,0,8,High,1,1,1,0,0
5736,Male,33,25 - 45,Other,0,M,Battery,0,0,4,Low,0,0,1,0,0
7085,Female,48,Greater than 45,African-American,1,F,Drug Possession,2,0,5,Medium,1,0,0,1,1
6124,Male,18,Less than 25,Hispanic,0,F,Drug Possession,0,0,4,Low,1,0,1,0,1
6092,Male,37,25 - 45,Other,3,M,Drug Possession,0,0,6,Medium,0,0,1,0,0
3818,Male,29,25 - 45,Caucasian,0,M,Drug Possession,0,0,6,Medium,1,0,1,0,0
6843,Male,60,Greater than 45,Caucasian,1,F,Possession of Cannabis,0,0,5,Medium,1,0,1,0,1
2495,Male,43,25 - 45,Other,0,F,Battery,0,0,6,Medium,0,0,1,0,1
4598,Male,51,Greater than 45,Hispanic,1,M,Battery,0,2,5,Medium,0,0,1,0,0
2831,Male,42,25 - 45,African-American,1,M,Battery,0,0,4,Low,1,0,1,1,0
4781,Male,36,25 - 45,African-American,0,F,Battery,0,0,6,Medium,1,0,1,1,1
6204,Male,41,25 - 45,African-American,0,M,Possession of Cannabis,0,0,5,Medium,0,0,1,1,0
5277,Male,18,Less than 25,Other,1,M,Theft,0,0,8,High,1,1,1,0,0
7152,Female,36,25 - 45,Caucasian,1,F,Burglary,0,0,4,Low,0,0,0,0,1
3510,Male,21,Less than 25,Hispanic,4,F,Possession of Cannabis,0,2,7,Medium,1,0,1,0,1
3011,Female,22,Less than 25,Hispanic,0,M,Theft,4,0,10,High,0,1,0,0,0
4282,Male,23,Less than 25,Caucasian,3,F,DUI,0,0,7,Medium,1,0,1,0,1
6253,Male,41,25 - 45,Caucasian,1,F,Assault,0,0,3,Low,1,0,1,0,1
4442,Male,31,25 - 45,African-American,0,M,Possession of Cannabis,0,0,5,Medium,0,0,1,1,0
1352,Male,32,25 - 45,African-American,1,M,Possession of Cannabis,0,0,9,High,0,1,1,1,0
5074,Male,40,25 - 45,African-American,1,M,Drug Possession,0,3,10,High,1,1,1,1,0
6103,Male,37,25 - 45,African-American,3,M,Battery,0,0,7,Medium,1,0,1,1,0
5611,Male,43,25 - 45,Hispanic,2,F,Battery,0,0,8,High,0,1,1,0,1
5652,Male,28,25 - 45,Hispanic,0,F,DUI,0,2,5,Medium,0,0,1,0,1
4559,Female,29,25 - 45,Caucasian,2,M,Assault,0,0,5,Medium,1,0,0,0,0
270,Male,47,Greater than 45,Caucasian,2,M,Burglary,0,0,4,Low,1,0,1,0,0
6666,Male,39,25 - 45,Caucasian,2,M,Battery,1,0,1,Low,0,0,1,0,0
5976,Male,45,Greater than 45,African-American,0,F,Theft,0,0,8,High,0,1,1,1,1
4007,Male,31,25 - 45,Caucasian,0,M,Drug Possession,0,0,7,Medium,0,0,1,0,0
4025,Male,46,Greater than 45,Caucasian,0,F,Burglary,0,0,1,Low,0,0,1,0,1
671,Male,37,25 - 45,African-American,3,F,Theft,0,0,6,Medium,1,0,1,1,1
3622,Male,34,25 - 45,African-American,1,F,Battery,0,0,1,Low,0,0,1,1,1
