age,education,education_num,occupation,marital_status,hours_per_week,race,sex,capital_gain_log,capital_loss_log,sex_binary,race_group,income_binary,income,is_married,workclass
32,Bachelors,13,Exec-managerial,Married-civ-spouse,37,Black,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
61,Some-college,10,Exec-managerial,Never-married,18,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
43,Bachelors,13,Tech-support,Separated,49,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
29,HS-grad,9,Prof-specialty,Never-married,54,White,Male,0.0,0.0,1,White,1,>50K,0,Private
30,HS-grad,9,Exec-managerial,Married-civ-spouse,41,White,Female,0.0,0.0,0,White,1,>50K,1,Private
47,Some-college,10,Craft-repair,Never-married,30,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
29,Bachelors,13,Exec-managerial,Divorced,44,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
28,Some-college,10,Sales,Married-civ-spouse,31,White,Male,0.0,0.0,1,White,1,>50K,1,Private
53,HS-grad,9,Sales,Divorced,46,White,Male,11.361113714380846,6.937314081223682,1,White,0,<=50K,0,Private
49,Assoc-acdm,12,Transport-moving,Divorced,33,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
33,11th,7,Other-service,Married-civ-spouse,61,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
28,HS-grad,9,Exec-managerial,Never-married,39,Asian-Pac-Islander,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
18,Some-college,10,Other-service,Never-married,56,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Self-emp-inc
49,HS-grad,9,Machine-op-inspct,Married-civ-spouse,50,White,Male,0.0,0.0,1,White,1,>50K,1,Private
61,HS-grad,9,Priv-house-serv,Separated,19,White,Male,0.0,7.845024417241484,1,White,1,>50K,0,Private
34,Some-college,10,Exec-managerial,Widowed,38,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
33,HS-grad,9,Tech-support,Married-civ-spouse,31,White,Female,11.180441265546872,0.0,0,White,0,<=50K,1,Private
36,Some-college,10,Craft-repair,Married-civ-spouse,35,White,Female,0.0,0.0,0,White,1,>50K,1,Never-worked
40,Bachelors,13,Exec-managerial,Never-married,23,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
20,HS-grad,9,Sales,Never-married,45,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-not-inc
42,Some-college,10,Transport-moving,Married-civ-spouse,32,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
31,Prof-school,15,Priv-house-serv,Never-married,48,White,Female,0.0,0.0,0,White,1,>50K,0,Private
54,Masters,14,Adm-clerical,Married-civ-spouse,29,White,Male,0.0,0.0,1,White,0,<=50K,1,Self-emp-not-inc
58,HS-grad,9,Protective-serv,Married-civ-spouse,35,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
44,HS-grad,9,Tech-support,Married-civ-spouse,37,White,Male,0.0,0.0,1,White,0,<=50K,1,Self-emp-not-inc
34,Assoc-acdm,12,Transport-moving,Married-civ-spouse,24,Amer-Indian-Eskimo,Female,10.43728723986194,0.0,0,Non-White,0,<=50K,1,Private
70,Bachelors,13,Prof-specialty,Married-civ-spouse,35,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
18,Assoc-voc,11,Farming-fishing,Divorced,42,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-inc
20,Some-college,10,Priv-house-serv,Divorced,37,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
51,Assoc-voc,11,Exec-managerial,Married-civ-spouse,42,White,Female,0.0,0.0,0,White,0,<=50K,1,Local-gov
18,Some-college,10,Other-service,Married-civ-spouse,52,White,Female,0.0,0.0,0,White,0,<=50K,1,Local-gov
36,Assoc-voc,11,Farming-fishing,Married-civ-spouse,32,Black,Male,0.0,0.0,1,Non-White,0,<=50K,1,Private
57,Bachelors,13,Prof-specialty,Married-civ-spouse,53,White,Male,0.0,0.0,1,White,1,>50K,1,Private
44,HS-grad,9,Prof-specialty,Never-married,47,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
62,HS-grad,9,Craft-repair,Never-married,43,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
36,Some-college,10,Sales,Married-civ-spouse,23,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
39,Bachelors,13,Priv-house-serv,Married-civ-spouse,43,White,Male,0.0,0.0,1,White,1,>50K,1,Private
23,Assoc-voc,11,Adm-clerical,Divorced,27,White,Male,0.0,0.0,1,White,0,<=50K,0,Local-gov
43,Some-college,10,Machine-op-inspct,Married-civ-spouse,26,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
39,HS-grad,9,Craft-repair,Separated,41,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
26,Some-college,10,Craft-repair,Divorced,35,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
36,Assoc-acdm,12,Adm-clerical,Never-married,46,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
29,Prof-school,15,Adm-clerical,Never-married,30,White,Male,0.0,0.0,1,White,1,>50K,0,Private
23,HS-grad,9,Transport-moving,Married-civ-spouse,14,White,Female,11.196212717459854,0.0,0,White,0,<=50K,1,Private
52,Assoc-voc,11,Adm-clerical,Married-civ-spouse,28,Black,Male,0.0,0.0,1,Non-White,0,<=50K,1,Local-gov
52,Bachelors,13,Prof-specialty,Married-civ-spouse,43,White,Male,0.0,0.0,1,White,1,>50K,1,Private
43,Some-college,10,Farming-fishing,Never-married,31,Black,Female,0.0,0.0,0,Non-White,0,<=50K,0,Private
44,Assoc-acdm,12,Adm-clerical,Never-married,28,Asian-Pac-Islander,Female,0.0,0.0,0,Non-White,0,<=50K,0,Private
18,Bachelors,13,Prof-specialty,Married-civ-spouse,34,Black,Male,0.0,0.0,1,Non-White,1,>50K,1,Private
36,12th,8,Craft-repair,Married-civ-spouse,52,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
38,Prof-school,15,Sales,Married-civ-spouse,48,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
45,HS-grad,9,Prof-specialty,Never-married,48,White,Male,11.149082031552885,8.07837810362652,1,White,1,>50K,0,Private
51,Bachelors,13,Craft-repair,Divorced,43,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
44,HS-grad,9,Machine-op-inspct,Married-civ-spouse,40,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
46,HS-grad,9,Farming-fishing,Never-married,62,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
53,Bachelors,13,Machine-op-inspct,Married-civ-spouse,33,White,Female,11.50982065001675,0.0,0,White,1,>50K,1,Private
26,HS-grad,9,Craft-repair,Never-married,21,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
44,9th,5,Tech-support,Married-civ-spouse,19,White,Female,0.0,0.0,0,White,0,<=50K,1,State-gov
36,Prof-school,15,Other-service,Divorced,44,Black,Female,0.0,0.0,0,Non-White,0,<=50K,0,Self-emp-inc
39,HS-grad,9,Craft-repair,Never-married,55,White,Male,0.0,0.0,1,White,1,>50K,0,Local-gov
23,Masters,14,Other-service,Married-civ-spouse,43,White,Male,0.0,0.0,1,White,1,>50K,1,Local-gov
41,HS-grad,9,Machine-op-inspct,Married-civ-spouse,32,White,Female,0.0,0.0,0,White,1,>50K,1,Self-emp-not-inc
31,HS-grad,9,Machine-op-inspct,Never-married,32,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
30,Bachelors,13,Transport-moving,Married-civ-spouse,34,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
68,Bachelors,13,Adm-clerical,Married-civ-spouse,33,White,Male,0.0,0.0,1,White,1,>50K,1,Private
26,Assoc-acdm,12,Sales,Separated,40,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
27,Prof-school,15,Transport-moving,Never-married,38,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
26,Assoc-acdm,12,Craft-repair,Never-married,61,White,Male,10.976098038665237,0.0,1,White,1,>50K,0,Private
19,HS-grad,9,Tech-support,Married-civ-spouse,46,White,Female,0.0,7.338238150065589,0,White,0,<=50K,1,State-gov
19,HS-grad,9,Sales,Married-civ-spouse,49,White,Female,0.0,6.234410725718371,0,White,0,<=50K,1,Private
25,Assoc-acdm,12,Transport-moving,Married-civ-spouse,35,White,Male,0.0,0.0,1,White,1,>50K,1,Private
32,Assoc-acdm,12,Exec-managerial,Married-civ-spouse,38,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
29,HS-grad,9,Farming-fishing,Divorced,22,White,Female,10.637968596589053,0.0,0,White,1,>50K,0,Private
21,HS-grad,9,Transport-moving,Married-civ-spouse,29,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
18,Some-college,10,Craft-repair,Never-married,34,White,Male,0.0,0.0,1,White,1,>50K,0,Private
34,Some-college,10,Machine-op-inspct,Divorced,19,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
51,HS-grad,9,Prof-specialty,Never-married,39,Black,Female,0.0,0.0,0,Non-White,0,<=50K,0,Private
44,Some-college,10,Prof-specialty,Never-married,53,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
46,HS-grad,9,Other-service,Married-civ-spouse,12,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
42,HS-grad,9,Exec-managerial,Never-married,32,White,Male,0.0,0.0,1,White,1,>50K,0,Private
40,Some-college,10,Adm-clerical,Married-civ-spouse,11,White,Male,0.0,0.0,1,White,1,>50K,1,Private
39,Some-college,10,Adm-clerical,Never-married,47,White,Male,0.0,0.0,1,White,0,<=50K,0,Local-gov
38,Some-college,10,Tech-support,Never-married,41,Black,Male,0.0,0.0,1,Non-White,1,>50K,0,Private
37,Some-college,10,Machine-op-inspct,Married-civ-spouse,42,White,Male,0.0,0.0,1,White,1,>50K,1,Private
54,HS-grad,9,Handlers-cleaners,Never-married,36,Asian-Pac-Islander,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
53,Prof-school,15,Machine-op-inspct,Married-civ-spouse,39,White,Male,0.0,0.0,1,White,1,>50K,1,Private
40,Some-college,10,Transport-moving,Never-married,57,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
76,Prof-school,15,Prof-specialty,Divorced,30,White,Male,10.20192408788577,0.0,1,White,1,>50K,0,Private
54,Assoc-voc,11,Farming-fishing,Never-married,34,White,Male,0.0,0.0,1,White,1,>50K,0,Private
33,HS-grad,9,Exec-managerial,Never-married,25,White,Male,0.0,0.0,1,White,1,>50K,0,Private
34,HS-grad,9,Craft-repair,Married-civ-spouse,53,White,Male,0.0,0.0,1,White,1,>50K,1,Local-gov
41,Assoc-acdm,12,Prof-specialty,Married-civ-spouse,57,White,Male,0.0,0.0,1,White,0,<=50K,1,Self-emp-not-inc
32,Assoc-acdm,12,Prof-specialty,Never-married,11,Asian-Pac-Islander,Male,11.232497021229756,0.0,1,Non-White,1,>50K,0,Private
38,HS-grad,9,Craft-repair,Never-married,42,White,Female,0.0,0.0,0,White,0,<=50K,0,Self-emp-inc
24,HS-grad,9,Other-service,Divorced,52,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
38,Assoc-acdm,12,Tech-support,Never-married,29,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
51,Some-college,10,Exec-managerial,Separated,52,White,Female,0.0,7.365180126021013,0,White,0,<=50K,0,Private
33,HS-grad,9,Other-service,Married-civ-spouse,25,Black,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
32,Assoc-acdm,12,Farming-fishing,Never-married,32,White,Male,11.446668134191984,0.0,1,White,0,<=50K,0,Private
35,11th,7,Other-service,Married-civ-spouse,39,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
37,7th-8th,4,Tech-support,Never-married,34,Asian-Pac-Islander,Female,0.0,0.0,0,Non-White,0,<=50K,0,Private
49,Masters,14,Adm-clerical,Never-married,36,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
38,HS-grad,9,Protective-serv,Married-civ-spouse,30,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
49,9th,5,Machine-op-inspct,Married-civ-spouse,40,White,Female,0.0,0.0,0,White,1,>50K,1,Private
47,Prof-school,15,Craft-repair,Widowed,41,White,Male,0.0,0.0,1,White,1,>50K,0,Private
30,7th-8th,4,Machine-op-inspct,Separated,41,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
45,Prof-school,15,Machine-op-inspct,Married-civ-spouse,21,White,Female,0.0,0.0,0,White,1,>50K,1,Private
33,Prof-school,15,Tech-support,Married-civ-spouse,33,White,Female,0.0,0.0,0,White,1,>50K,1,Local-gov
36,HS-grad,9,Sales,Never-married,44,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
49,11th,7,Transport-moving,Married-civ-spouse,34,White,Female,0.0,0.0,0,White,0,<=50K,1,Local-gov
61,HS-grad,9,Other-service,Married-civ-spouse,45,White,Male,0.0,0.0,1,White,0,<=50K,1,Local-gov
63,Some-college,10,Prof-specialty,Married-civ-spouse,33,White,Female,11.469631668061934,0.0,0,White,0,<=50K,1,Private
40,Assoc-voc,11,Sales,Married-civ-spouse,42,White,Male,0.0,0.0,1,White,0,<=50K,1,Local-gov
50,Some-college,10,Sales,Never-married,51,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
18,Assoc-voc,11,Farming-fishing,Married-civ-spouse,57,Black,Male,0.0,0.0,1,Non-White,0,<=50K,1,Self-emp-inc
38,Bachelors,13,Craft-repair,Never-married,41,White,Male,0.0,0.0,1,White,1,>50K,0,Private
25,Assoc-voc,11,Transport-moving,Married-civ-spouse,48,White,Male,0.0,0.0,1,White,1,>50K,1,Federal-gov
31,Assoc-acdm,12,Handlers-cleaners,Married-civ-spouse,50,White,Male,0.0,0.0,1,White,1,>50K,1,Private
46,Some-college,10,Other-service,Married-civ-spouse,27,Black,Female,0.0,0.0,0,Non-White,1,>50K,1,Private
29,Prof-school,15,Transport-moving,Married-civ-spouse,37,White,Male,0.0,0.0,1,White,1,>50K,1,Federal-gov
31,Some-college,10,Other-service,Married-civ-spouse,43,Asian-Pac-Islander,Male,0.0,0.0,1,Non-White,1,>50K,1,Private
77,HS-grad,9,Adm-clerical,Divorced,58,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
35,Bachelors,13,Transport-moving,Married-civ-spouse,41,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
29,HS-grad,9,Sales,Married-civ-spouse,27,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
54,Some-college,10,Other-service,Never-married,53,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
22,9th,5,Transport-moving,Never-married,27,White,Male,0.0,0.0,1,White,1,>50K,0,Self-emp-not-inc
55,Some-college,10,Exec-managerial,Never-married,41,Black,Male,0.0,0.0,1,Non-White,1,>50K,0,Self-emp-not-inc
40,Bachelors,13,Craft-repair,Married-civ-spouse,56,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
43,HS-grad,9,Sales,Divorced,58,White,Male,0.0,7.187657164114956,1,White,0,<=50K,0,Private
44,HS-grad,9,Craft-repair,Married-civ-spouse,45,White,Male,0.0,0.0,1,White,1,>50K,1,Self-emp-not-inc
58,Assoc-acdm,12,Sales,Divorced,54,White,Male,0.0,0.0,1,White,0,<=50K,0,Self-emp-inc
18,Assoc-acdm,12,Transport-moving,Never-married,41,White,Male,0.0,0.0,1,White,1,>50K,0,Private
43,HS-grad,9,Exec-managerial,Never-married,43,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
50,Some-college,10,Tech-support,Divorced,22,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
62,Some-college,10,Machine-op-inspct,Married-civ-spouse,54,White,Male,0.0,0.0,1,White,1,>50K,1,State-gov
46,Bachelors,13,Exec-managerial,Married-civ-spouse,31,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
24,Assoc-acdm,12,Tech-support,Divorced,30,White,Male,0.0,0.0,1,White,1,>50K,0,Federal-gov
58,Bachelors,13,Machine-op-inspct,Married-civ-spouse,26,White,Male,0.0,0.0,1,White,1,>50K,1,Private
33,Assoc-acdm,12,Farming-fishing,Never-married,23,Black,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
37,Some-college,10,Other-service,Never-married,20,White,Male,0.0,0.0,1,White,1,>50K,0,Private
22,Some-college,10,Other-service,Never-married,25,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
18,Bachelors,13,Handlers-cleaners,Widowed,47,White,Female,0.0,0.0,0,White,1,>50K,0,Private
37,Bachelors,13,Exec-managerial,Never-married,52,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
29,HS-grad,9,Farming-fishing,Never-married,31,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
37,HS-grad,9,Tech-support,Married-civ-spouse,21,Asian-Pac-Islander,Male,11.097682711097969,0.0,1,Non-White,0,<=50K,1,Private
28,9th,5,Exec-managerial,Never-married,35,White,Male,0.0,0.0,1,White,1,>50K,0,Private
47,Assoc-voc,11,Prof-specialty,Never-married,42,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
27,9th,5,Craft-repair,Never-married,43,White,Male,0.0,8.073091199693154,1,White,1,>50K,0,Private
22,HS-grad,9,Other-service,Never-married,38,Black,Female,0.0,0.0,0,Non-White,0,<=50K,0,Self-emp-inc
26,HS-grad,9,Exec-managerial,Separated,28,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
41,Bachelors,13,Exec-managerial,Separated,33,Asian-Pac-Islander,Male,0.0,0.0,1,Non-White,0,<=50K,0,Private
29,HS-grad,9,Prof-specialty,Married-civ-spouse,39,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
51,HS-grad,9,Exec-managerial,Married-civ-spouse,34,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
47,Some-college,10,Prof-specialty,Married-civ-spouse,31,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
41,HS-grad,9,Sales,Married-civ-spouse,16,White,Male,0.0,0.0,1,White,1,>50K,1,Private
19,HS-grad,9,Other-service,Married-civ-spouse,41,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
32,11th,7,Priv-house-serv,Married-civ-spouse,62,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
47,Bachelors,13,Sales,Divorced,56,Black,Female,0.0,0.0,0,Non-White,1,>50K,0,Private
18,Bachelors,13,Adm-clerical,Married-civ-spouse,12,White,Female,0.0,0.0,0,White,1,>50K,1,Private
38,Bachelors,13,Craft-repair,Never-married,31,White,Female,11.346776425175827,0.0,0,White,1,>50K,0,Self-emp-not-inc
45,Bachelors,13,Prof-specialty,Never-married,34,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
31,HS-grad,9,Exec-managerial,Never-married,34,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
36,Some-college,10,Machine-op-inspct,Married-civ-spouse,34,White,Female,0.0,0.0,0,White,0,<=50K,1,Local-gov
27,HS-grad,9,Other-service,Never-married,35,White,Male,0.0,0.0,1,White,1,>50K,0,Private
58,Prof-school,15,Exec-managerial,Widowed,38,White,Female,0.0,0.0,0,White,1,>50K,0,Private
41,HS-grad,9,Craft-repair,Never-married,28,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
34,Bachelors,13,Handlers-cleaners,Separated,20,White,Male,0.0,0.0,1,White,0,<=50K,0,State-gov
44,Some-college,10,Prof-specialty,Never-married,30,White,Male,0.0,0.0,1,White,1,>50K,0,Private
34,Assoc-acdm,12,Prof-specialty,Married-civ-spouse,45,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
21,HS-grad,9,Priv-house-serv,Married-civ-spouse,60,Black,Male,0.0,0.0,1,Non-White,1,>50K,1,Private
42,Some-college,10,Machine-op-inspct,Never-married,39,White,Female,0.0,7.529406457837013,0,White,0,<=50K,0,Private
23,Some-college,10,Prof-specialty,Divorced,35,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
38,11th,7,Adm-clerical,Married-civ-spouse,33,White,Female,11.27305530057358,0.0,0,White,0,<=50K,1,Private
39,11th,7,Adm-clerical,Married-civ-spouse,54,White,Male,0.0,0.0,1,White,1,>50K,1,Private
48,Some-college,10,Craft-repair,Divorced,19,White,Female,0.0,0.0,0,White,1,>50K,0,Private
50,HS-grad,9,Farming-fishing,Married-civ-spouse,25,Asian-Pac-Islander,Male,0.0,0.0,1,Non-White,0,<=50K,1,Private
41,Some-college,10,Prof-specialty,Married-civ-spouse,63,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
37,Assoc-voc,11,Transport-moving,Married-civ-spouse,29,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
18,Prof-school,15,Protective-serv,Married-civ-spouse,42,White,Male,0.0,0.0,1,White,1,>50K,1,Private
55,HS-grad,9,Adm-clerical,Married-civ-spouse,36,White,Male,0.0,7.489412083508719,1,White,1,>50K,1,Private
51,Some-college,10,Protective-serv,Married-civ-spouse,48,White,Female,0.0,0.0,0,White,0,<=50K,1,Federal-gov
53,9th,5,Machine-op-inspct,Married-civ-spouse,31,White,Male,0.0,0.0,1,White,1,>50K,1,Private
40,7th-8th,4,Machine-op-inspct,Never-married,48,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
35,Some-college,10,Sales,Married-civ-spouse,48,White,Female,0.0,0.0,0,White,0,<=50K,1,Local-gov
40,Some-college,10,Sales,Separated,57,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
30,Assoc-voc,11,Other-service,Never-married,49,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
53,Some-college,10,Tech-support,Married-civ-spouse,45,White,Male,0.0,0.0,1,White,1,>50K,1,Private
48,HS-grad,9,Prof-specialty,Never-married,52,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
48,Assoc-voc,11,Tech-support,Divorced,57,Amer-Indian-Eskimo,Female,0.0,0.0,0,Non-White,0,<=50K,0,Private
46,Bachelors,13,Farming-fishing,Married-civ-spouse,29,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
43,Some-college,10,Other-service,Never-married,31,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
45,HS-grad,9,Prof-specialty,Married-civ-spouse,45,White,Female,0.0,0.0,0,White,1,>50K,1,Private
53,Some-college,10,Adm-clerical,Married-civ-spouse,38,White,Male,0.0,0.0,1,White,1,>50K,1,Private
28,Some-college,10,Other-service,Divorced,41,White,Female,0.0,0.0,0,White,0,<=50K,0,State-gov
55,HS-grad,9,Craft-repair,Never-married,52,White,Male,0.0,0.0,1,White,1,>50K,0,Private
48,HS-grad,9,Transport-moving,Married-civ-spouse,37,Black,Female,0.0,0.0,0,Non-White,0,<=50K,1,Self-emp-not-inc
30,HS-grad,9,Tech-support,Married-civ-spouse,34,White,Male,0.0,0.0,1,White,0,<=50K,1,Private
51,HS-grad,9,Craft-repair,Married-civ-spouse,54,Black,Female,0.0,0.0,0,Non-White,0,<=50K,1,Private
23,Assoc-acdm,12,Tech-support,Never-married,22,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
56,Bachelors,13,Machine-op-inspct,Divorced,48,White,Male,11.1749741350296,0.0,1,White,0,<=50K,0,Private
21,HS-grad,9,Other-service,Never-married,18,White,Male,0.0,0.0,1,White,1,>50K,0,Private
51,Some-college,10,Other-service,Never-married,38,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
83,Some-college,10,Sales,Married-civ-spouse,39,White,Male,0.0,0.0,1,White,1,>50K,1,Private
46,Some-college,10,Sales,Married-civ-spouse,29,White,Male,0.0,0.0,1,White,1,>50K,1,State-gov
37,12th,8,Tech-support,Married-civ-spouse,63,White,Female,0.0,7.195937226475569,0,White,0,<=50K,1,Private
32,HS-grad,9,Exec-managerial,Married-civ-spouse,49,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
18,Some-college,10,Machine-op-inspct,Divorced,29,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
34,Assoc-acdm,12,Sales,Never-married,32,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
34,Some-college,10,Other-service,Married-civ-spouse,25,White,Male,11.425339377411566,0.0,1,White,0,<=50K,1,Private
18,HS-grad,9,Sales,Married-civ-spouse,53,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
46,Some-college,10,Adm-clerical,Married-civ-spouse,50,White,Male,0.0,0.0,1,White,1,>50K,1,Private
39,Assoc-voc,11,Transport-moving,Widowed,38,White,Male,0.0,0.0,1,White,1,>50K,0,Private
61,Assoc-acdm,12,Machine-op-inspct,Married-civ-spouse,12,White,Male,0.0,0.0,1,White,0,<=50K,1,Self-emp-inc
36,Assoc-voc,11,Craft-repair,Divorced,25,Black,Female,0.0,0.0,0,Non-White,0,<=50K,0,Private
37,Some-college,10,Exec-managerial,Never-married,39,White,Female,11.00665611228545,0.0,0,White,1,>50K,0,Private
29,HS-grad,9,Tech-support,Separated,40,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
31,Some-college,10,Prof-specialty,Married-civ-spouse,41,White,Female,0.0,0.0,0,White,0,<=50K,1,Local-gov
46,Masters,14,Other-service,Married-civ-spouse,32,White,Female,0.0,0.0,0,White,0,<=50K,1,Private
45,11th,7,Transport-moving,Married-civ-spouse,51,White,Female,0.0,0.0,0,White,1,>50K,1,Private
50,HS-grad,9,Tech-support,Never-married,37,White,Female,0.0,0.0,0,White,0,<=50K,0,Private
35,Some-college,10,Prof-specialty,Divorced,35,White,Male,0.0,0.0,1,White,0,<=50K,0,Private
48,HS-grad,9,Sales,Divorced,32,White,Male,0.0,0.0,1,White,1,>50K,0,Private
