age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,income_binary,sex_binary,race_group,is_married,capital_gain_log,capital_loss_log
34,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,837,29,United-States,>50K,1,1,White,0,0.0,6.731018100482083
52,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,55,United-States,<=50K,0,1,White,1,0.0,0.0
36,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K,0,1,White,1,0.0,0.0
26,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,0,0,34,United-States,<=50K,0,1,Non-White,1,0.0,0.0
28,Private,HS-grad,9,Never-married,Tech-support,Husband,White,Male,0,0,57,United-States,<=50K,0,1,White,0,0.0,0.0
25,Private,Bachelors,13,Never-married,Sales,Unmarried,White,Male,0,0,27,United-States,<=50K,0,1,White,0,0.0,0.0
34,Private,Prof-school,15,Divorced,Exec-managerial,Husband,Black,Male,0,0,34,United-States,<=50K,0,1,Non-White,0,0.0,0.0
54,Private,HS-grad,9,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,52,United-States,<=50K,0,1,White,1,0.0,0.0
27,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,58,United-States,<=50K,0,1,White,1,0.0,0.0
40,Private,Some-college,10,Never-married,Prof-specialty,Husband,White,Male,0,0,32,United-States,>50K,1,1,White,0,0.0,0.0
29,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,53,United-States,<=50K,0,1,White,1,0.0,0.0
34,Private,Bachelors,13,Never-married,Transport-moving,Husband,White,Male,0,0,41,United-States,<=50K,0,1,White,0,0.0,0.0
18,Self-emp-not-inc,Some-college,10,Widowed,Handlers-cleaners,Not-in-family,Black,Female,0,0,36,United-States,<=50K,0,0,Non-White,0,0.0,0.0
35,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,51,United-States,>50K,1,1,Non-White,1,0.0,0.0
35,Local-gov,Prof-school,15,Never-married,Tech-support,Husband,White,Female,0,0,34,United-States,>50K,1,0,White,0,0.0,0.0
45,Private,Some-college,10,Never-married,Handlers-cleaners,Husband,Black,Male,0,0,23,United-States,<=50K,0,1,Non-White,0,0.0,0.0
40,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,15,United-States,<=50K,0,1,White,1,0.0,0.0
22,Private,Bachelors,13,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,43,United-States,<=50K,0,0,White,0,0.0,0.0
52,Self-emp-not-inc,9th,5,Divorced,Prof-specialty,Husband,White,Male,0,0,43,United-States,<=50K,0,1,White,0,0.0,0.0
40,Local-gov,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,42,United-States,<=50K,0,1,White,1,0.0,0.0
40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,29,United-States,<=50K,0,1,White,1,0.0,0.0
37,Private,11th,7,Never-married,Adm-clerical,Husband,White,Female,0,0,49,United-States,<=50K,0,0,White,0,0.0,0.0
31,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,48,Canada,>50K,1,1,White,1,0.0,0.0
40,Private,Some-college,10,Separated,Prof-specialty,Own-child,White,Male,0,0,53,United-States,>50K,1,1,White,0,0.0,0.0
44,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,Other,<=50K,0,1,White,1,0.0,0.0
18,Self-emp-not-inc,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,44,United-States,>50K,1,1,White,0,0.0,0.0
30,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,39,United-States,<=50K,0,1,White,1,0.0,0.0
34,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,97603,0,25,United-States,<=50K,0,0,White,1,11.488673755167936,0.0
41,Private,Bachelors,13,Divorced,Sales,Own-child,White,Male,0,0,43,United-States,>50K,1,1,White,0,0.0,0.0
53,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,78973,0,36,United-States,>50K,1,1,White,1,11.276873963355234,0.0
27,Private,Assoc-acdm,12,Never-married,Farming-fishing,Own-child,White,Male,0,0,31,United-States,>50K,1,1,White,0,0.0,0.0
31,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,866,61,United-States,>50K,1,1,White,1,0.0,6.7650389767805414
31,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,19,United-States,<=50K,0,0,White,1,0.0,0.0
27,Private,Some-college,10,Married-civ-spouse,Tech-support,Other-relative,White,Female,0,0,39,United-States,<=50K,0,0,White,1,0.0,0.0
33,Private,HS-grad,9,Never-married,Tech-support,Unmarried,White,Female,0,0,38,United-States,<=50K,0,0,White,0,0.0,0.0
48,Without-pay,Prof-school,15,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,43,United-States,<=50K,0,1,White,1,0.0,0.0
24,Private,Assoc-voc,11,Divorced,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,1345,32,United-States,>50K,1,1,Non-White,0,0.0,7.204892510204673
43,Private,HS-grad,9,Never-married,Prof-specialty,Husband,White,Female,0,0,12,United-States,<=50K,0,0,White,0,0.0,0.0
18,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,32,United-States,<=50K,0,0,White,1,0.0,0.0
30,Private,Bachelors,13,Never-married,Craft-repair,Husband,White,Male,0,0,32,Philippines,>50K,1,1,White,0,0.0,0.0
33,Private,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,0,0,56,United-States,<=50K,0,0,White,0,0.0,0.0
59,Private,Some-college,10,Divorced,Craft-repair,Wife,White,Female,0,0,46,United-States,<=50K,0,0,White,0,0.0,0.0
34,Private,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,44,United-States,<=50K,0,1,White,1,0.0,0.0
18,State-gov,Bachelors,13,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,58,United-States,<=50K,0,1,White,1,0.0,0.0
18,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,<=50K,0,1,White,0,0.0,0.0
38,Private,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,63,United-States,<=50K,0,1,White,0,0.0,0.0
45,Private,11th,7,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,36,United-States,<=50K,0,1,White,1,0.0,0.0
42,Private,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,51,United-States,>50K,1,1,White,1,0.0,0.0
40,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,37,United-States,<=50K,0,0,White,0,0.0,0.0
53,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,27,United-States,<=50K,0,0,White,1,0.0,0.0
30,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Male,6328,3885,32,United-States,>50K,1,1,White,1,8.752897524775305,8.265135629937385
49,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Unmarried,White,Male,0,1247,41,United-States,>50K,1,1,White,1,0.0,7.129297548929373
18,Private,Bachelors,13,Divorced,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,1,1,White,0,0.0,0.0
26,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Unmarried,White,Female,0,0,55,United-States,>50K,1,0,White,1,0.0,0.0
18,Private,Some-college,10,Married-civ-spouse,Sales,Unmarried,White,Male,0,0,25,United-States,>50K,1,1,White,1,0.0,0.0
34,Private,Some-college,10,Never-married,Machine-op-inspct,Husband,White,Female,64342,0,37,United-States,<=50K,0,0,White,0,11.071983426998507,0.0
37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,>50K,1,0,White,1,0.0,0.0
39,Private,7th-8th,4,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,69,United-States,<=50K,0,1,White,0,0.0,0.0
38,Private,Prof-school,15,Never-married,Adm-clerical,Own-child,Black,Male,0,0,38,United-States,<=50K,0,1,Non-White,0,0.0,0.0
25,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Male,0,0,32,United-States,<=50K,0,1,White,1,0.0,0.0
35,Self-emp-not-inc,7th-8th,4,Never-married,Sales,Husband,White,Male,0,0,38,United-States,>50K,1,1,White,0,0.0,0.0
18,Private,Prof-school,15,Never-married,Other-service,Own-child,White,Male,0,0,47,United-States,<=50K,0,1,White,0,0.0,0.0
55,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,59,Other,<=50K,0,0,White,1,0.0,0.0
34,Private,Prof-school,15,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,15,United-States,>50K,1,0,White,1,0.0,0.0
31,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,34,United-States,<=50K,0,1,White,0,0.0,0.0
58,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,37,Other,<=50K,0,1,White,0,0.0,0.0
21,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Female,16869,630,38,United-States,<=50K,0,0,Non-White,1,9.733292175540013,6.447305862541213
23,Federal-gov,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,70,United-States,<=50K,0,0,White,0,0.0,0.0
23,Private,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,0,0,36,United-States,<=50K,0,1,White,0,0.0,0.0
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,63,Other,<=50K,0,1,Non-White,1,0.0,0.0
43,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,32,Other,<=50K,0,1,White,0,0.0,0.0
47,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,23,United-States,<=50K,0,1,Non-White,0,0.0,0.0
71,Private,11th,7,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,47,United-States,<=50K,0,1,White,1,0.0,0.0
18,Private,HS-grad,9,Married-civ-spouse,Other-service,Own-child,Other,Male,0,0,37,United-States,>50K,1,1,Non-White,1,0.0,0.0
45,Private,Bachelors,13,Divorced,Other-service,Husband,White,Male,0,0,23,Philippines,<=50K,0,1,White,0,0.0,0.0
30,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,50,United-States,<=50K,0,1,White,1,0.0,0.0
30,Private,11th,7,Never-married,Machine-op-inspct,Wife,White,Male,0,0,55,United-States,<=50K,0,1,White,0,0.0,0.0
29,Private,Bachelors,13,Divorced,Exec-managerial,Wife,White,Male,0,0,44,United-States,<=50K,0,1,White,0,0.0,0.0
26,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,71708,0,43,Other,<=50K,0,1,White,1,11.18037154172291,0.0
59,Private,HS-grad,9,Never-married,Exec-managerial,Wife,White,Female,0,0,42,United-States,>50K,1,0,White,0,0.0,0.0
48,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,62954,0,48,United-States,<=50K,0,1,White,1,11.050175464435801,0.0
38,State-gov,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,51,United-States,<=50K,0,1,White,0,0.0,0.0
55,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,26,United-States,<=50K,0,1,White,1,0.0,0.0
18,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,34,Germany,>50K,1,1,Non-White,0,0.0,0.0
20,Private,11th,7,Never-married,Exec-managerial,Husband,White,Male,0,0,41,United-States,<=50K,0,1,White,0,0.0,0.0
18,Private,Assoc-acdm,12,Divorced,Sales,Husband,Black,Female,0,0,38,United-States,<=50K,0,0,Non-White,0,0.0,0.0
28,Local-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,<=50K,0,0,White,0,0.0,0.0
40,Private,Prof-school,15,Separated,Sales,Husband,White,Male,0,0,42,United-States,>50K,1,1,White,0,0.0,0.0
39,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,42,United-States,<=50K,0,0,White,0,0.0,0.0
39,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,32,Canada,>50K,1,1,White,0,0.0,0.0
19,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,32,United-States,<=50K,0,1,White,0,0.0,0.0
48,Local-gov,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,0,0,59,United-States,<=50K,0,1,White,0,0.0,0.0
41,State-gov,11th,7,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K,0,1,Non-White,1,0.0,0.0
47,Private,9th,5,Married-civ-spouse,Adm-clerical,Wife,White,Male,60645,0,79,Philippines,>50K,1,1,White,1,11.012808960012588,0.0
18,Private,Assoc-acdm,12,Divorced,Craft-repair,Husband,White,Male,0,0,19,United-States,>50K,1,1,White,0,0.0,0.0
42,Private,HS-grad,9,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,33,United-States,>50K,1,1,White,1,0.0,0.0
22,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,46,Other,<=50K,0,1,Non-White,0,0.0,0.0
32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,0,1,White,1,0.0,0.0
44,Private,HS-grad,9,Never-married,Sales,Husband,White,Male,0,0,28,United-States,<=50K,0,1,White,0,0.0,0.0
39,Private,HS-grad,9,Never-married,Handlers-cleaners,Husband,White,Male,0,0,70,United-States,<=50K,0,1,White,0,0.0,0.0
26,State-gov,Bachelors,13,Never-married,Machine-op-inspct,Husband,White,Female,0,0,32,United-States,<=50K,0,0,White,0,0.0,0.0
38,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,>50K,1,0,White,0,0.0,0.0
18,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,<=50K,0,1,White,0,0.0,0.0
52,Federal-gov,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,26,United-States,<=50K,0,1,White,0,0.0,0.0
35,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,2245,30,United-States,<=50K,0,1,Non-White,1,0.0,7.716906135298388
52,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,31,United-States,>50K,1,0,White,1,0.0,0.0
31,Local-gov,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,22,United-States,>50K,1,1,White,0,0.0,0.0
31,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,42,United-States,<=50K,0,1,Non-White,1,0.0,0.0
28,Private,Bachelors,13,Never-married,Prof-specialty,Wife,White,Male,0,0,26,United-States,<=50K,0,1,White,0,0.0,0.0
49,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,710,43,United-States,<=50K,0,0,White,1,0.0,6.566672429803241
28,Federal-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,27,United-States,<=50K,0,1,White,1,0.0,0.0
46,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,53,United-States,<=50K,0,1,White,1,0.0,0.0
33,State-gov,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,48,United-States,<=50K,0,1,White,0,0.0,0.0
18,Self-emp-not-inc,11th,7,Divorced,Protective-serv,Not-in-family,White,Male,48831,0,47,United-States,>50K,1,1,White,0,10.79614111464413,0.0
30,Private,11th,7,Divorced,Farming-fishing,Own-child,White,Male,0,0,39,United-States,<=50K,0,1,White,0,0.0,0.0
22,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,56,United-States,>50K,1,1,White,1,0.0,0.0
38,Private,Bachelors,13,Divorced,Machine-op-inspct,Husband,White,Male,0,0,44,Canada,<=50K,0,1,White,0,0.0,0.0
22,Local-gov,Bachelors,13,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,34,United-States,<=50K,0,1,White,1,0.0,0.0
50,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,26,United-States,<=50K,0,1,White,1,0.0,0.0
36,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,45,United-States,>50K,1,1,White,0,0.0,0.0
35,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,28,United-States,>50K,1,1,White,1,0.0,0.0
46,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,46,United-States,<=50K,0,1,White,1,0.0,0.0
50,State-gov,Assoc-acdm,12,Never-married,Craft-repair,Husband,White,Male,0,0,39,United-States,>50K,1,1,White,0,0.0,0.0
37,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,1105,40,United-States,<=50K,0,1,White,1,0.0,7.00850518208228
27,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,1,White,1,0.0,0.0
18,Self-emp-inc,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Male,4600,3516,52,India,<=50K,0,1,Non-White,0,8.434028950155469,8.165363632473982
29,Federal-gov,Some-college,10,Never-married,Prof-specialty,Wife,White,Male,0,0,36,Philippines,<=50K,0,1,White,0,0.0,0.0
29,Private,HS-grad,9,Separated,Sales,Husband,White,Female,0,0,41,United-States,>50K,1,0,White,0,0.0,0.0
39,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,53,United-States,<=50K,0,1,White,0,0.0,0.0
33,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,58,United-States,<=50K,0,1,White,1,0.0,0.0
46,Private,Some-college,10,Never-married,Tech-support,Husband,White,Male,11953,0,47,United-States,>50K,1,1,White,0,9.388821229384199,0.0
30,Private,Some-college,10,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,66,United-States,<=50K,0,1,Non-White,1,0.0,0.0
37,Private,Prof-school,15,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,26,United-States,<=50K,0,0,White,1,0.0,0.0
53,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,31,United-States,<=50K,0,1,White,1,0.0,0.0
42,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,13,United-States,<=50K,0,1,White,0,0.0,0.0
37,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,29,United-States,<=50K,0,1,White,1,0.0,0.0
30,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,26,India,<=50K,0,0,White,1,0.0,0.0
29,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,50,United-States,>50K,1,0,White,1,0.0,0.0
26,Federal-gov,Bachelors,13,Never-married,Craft-repair,Husband,White,Female,0,0,41,Mexico,>50K,1,0,White,0,0.0,0.0
30,Private,7th-8th,4,Widowed,Tech-support,Not-in-family,White,Male,0,0,62,United-States,<=50K,0,1,White,0,0.0,0.0
47,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Unmarried,Asian-Pac-Islander,Male,0,0,45,United-States,<=50K,0,1,Non-White,1,0.0,0.0
35,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,20,United-States,>50K,1,1,White,1,0.0,0.0
20,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,23,United-States,<=50K,0,1,White,1,0.0,0.0
60,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,<=50K,0,1,White,1,0.0,0.0
42,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,35,United-States,<=50K,0,1,White,0,0.0,0.0
19,Private,HS-grad,9,Never-married,Farming-fishing,Wife,White,Female,0,0,43,United-States,>50K,1,0,White,0,0.0,0.0
32,Private,HS-grad,9,Separated,Farming-fishing,Unmarried,White,Male,0,0,23,United-States,>50K,1,1,White,0,0.0,0.0
39,Private,11th,7,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K,0,1,White,0,0.0,0.0
60,Private,9th,5,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,53,United-States,>50K,1,0,White,1,0.0,0.0
23,Federal-gov,Assoc-acdm,12,Divorced,Handlers-cleaners,Husband,White,Male,0,0,41,United-States,>50K,1,1,White,0,0.0,0.0
50,State-gov,Prof-school,15,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,40,United-States,>50K,1,1,White,1,0.0,0.0
56,Private,Bachelors,13,Widowed,Sales,Own-child,White,Female,0,0,51,United-States,<=50K,0,0,White,0,0.0,0.0
29,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,United-States,<=50K,0,1,White,1,0.0,0.0
34,Local-gov,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,23,United-States,<=50K,0,0,White,0,0.0,0.0
24,Private,Assoc-acdm,12,Never-married,Craft-repair,Wife,White,Female,0,0,26,United-States,<=50K,0,0,White,0,0.0,0.0
35,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,51,United-States,<=50K,0,0,White,1,0.0,0.0
37,Private,7th-8th,4,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,34,United-States,<=50K,0,0,Non-White,0,0.0,0.0
46,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Female,0,0,31,United-States,<=50K,0,0,White,1,0.0,0.0
52,Private,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Female,0,0,35,United-States,>50K,1,0,White,0,0.0,0.0
28,Private,Some-college,10,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,32,United-States,>50K,1,1,White,1,0.0,0.0
18,Private,Bachelors,13,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,36,Philippines,<=50K,0,1,White,1,0.0,0.0
37,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,43,Other,<=50K,0,1,White,1,0.0,0.0
41,Private,7th-8th,4,Divorced,Sales,Husband,White,Male,0,0,27,United-States,<=50K,0,1,White,0,0.0,0.0
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,14,United-States,>50K,1,1,Non-White,1,0.0,0.0
33,Private,Bachelors,13,Never-married,Adm-clerical,Husband,White,Male,0,0,32,United-States,>50K,1,1,White,0,0.0,0.0
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,35,United-States,<=50K,0,0,White,1,0.0,0.0
57,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,52,United-States,<=50K,0,1,White,1,0.0,0.0
